year,naics,naics_title,occ_code,occ_title,employment_level,wage_hourly_mean,wage_annual_mean,wage_hourly_median,wage_annual_median,wage_annual_pct10,wage_annual_pct90,employment_change_yoy_pct,wage_growth_yoy_pct,contraction_flag_12mo
2019,55,Management of Companies and Enterprises,11-9051,Food Service Managers,8560.0,35.92,74710.0,30.53,63500.0,39670.0,125580.0,13.527851458885943,5.240174672489083,0
2020,55,Management of Companies and Enterprises,11-9051,Food Service Managers,7260.0,36.68,76290.0,31.65,65830.0,37940.0,129620.0,-15.186915887850466,2.114844063713024,1
2021,55,Management of Companies and Enterprises,11-9051,Food Service Managers,6710.0,35.23,73280.0,32.1,66760.0,30730.0,118870.0,-7.575757575757576,-3.9454712282081528,1
2022,55,Management of Companies and Enterprises,11-9051,Food Service Managers,6230.0,41.23,85760.0,37.6,78200.0,39390.0,131760.0,-7.153502235469449,17.03056768558952,1
2023,55,Management of Companies and Enterprises,11-9051,Food Service Managers,6280.0,45.15,93920.0,40.35,83930.0,48050.0,145210.0,0.8025682182985553,9.514925373134329,0
2024,55,Management of Companies and Enterprises,11-9051,Food Service Managers,7510.0,46.07,95820.0,40.86,84990.0,58620.0,142580.0,19.5859872611465,2.022998296422487,0
2015,55,Management of Companies and Enterprises,11-9071,Gaming Managers,30.0,85.12,177040.0,71.41,148530.0,72280.0,,,,
2018,55,Management of Companies and Enterprises,11-9071,Gaming Managers,80.0,58.75,122200.0,48.53,100940.0,59950.0,,166.66666666666669,-30.97605061003163,0
2019,55,Management of Companies and Enterprises,11-9071,Gambling Managers,80.0,59.31,123370.0,50.78,105620.0,64090.0,,0.0,0.9574468085106382,0
2020,55,Management of Companies and Enterprises,11-9071,Gambling Managers,40.0,62.04,129050.0,56.12,116730.0,40880.0,,-50.0,4.604036637756343,1
2023,55,Management of Companies and Enterprises,11-9071,Gambling Managers,60.0,75.66,157370.0,66.7,138730.0,60140.0,,50.0,21.944982564897327,0
2024,55,Management of Companies and Enterprises,11-9071,Gambling Managers,80.0,79.32,164990.0,68.84,143180.0,74210.0,,33.33333333333333,4.842091885365699,0
2021,55,Management of Companies and Enterprises,11-9072,"Entertainment and Recreation Managers, Except Gambling",180.0,47.35,98480.0,45.17,93950.0,48700.0,157760.0,,,
2023,55,Management of Companies and Enterprises,11-9072,"Entertainment and Recreation Managers, Except Gambling",130.0,73.17,152180.0,45.39,94400.0,52180.0,,-27.77777777777778,54.52883834281073,1
2024,55,Management of Companies and Enterprises,11-9072,"Entertainment and Recreation Managers, Except Gambling",140.0,48.46,100800.0,34.29,71310.0,64490.0,141960.0,7.6923076923076925,-33.762649494020245,0
2015,55,Management of Companies and Enterprises,11-9081,Lodging Managers,1030.0,38.13,79300.0,31.18,64860.0,34590.0,130170.0,,,
2016,55,Management of Companies and Enterprises,11-9081,Lodging Managers,710.0,47.39,98570.0,42.41,88200.0,40590.0,163350.0,-31.06796116504854,24.300126103404793,1
2017,55,Management of Companies and Enterprises,11-9081,Lodging Managers,550.0,43.52,90520.0,38.27,79610.0,32720.0,140840.0,-22.535211267605636,-8.16678502586994,1
2018,55,Management of Companies and Enterprises,11-9081,Lodging Managers,520.0,45.97,95610.0,37.43,77860.0,42850.0,165470.0,-5.454545454545454,5.623066725585506,1
2019,55,Management of Companies and Enterprises,11-9081,Lodging Managers,660.0,43.4,90270.0,37.43,77850.0,42850.0,150880.0,26.923076923076923,-5.585189833699404,0
2020,55,Management of Companies and Enterprises,11-9081,Lodging Managers,620.0,46.97,97690.0,39.78,82750.0,44740.0,169530.0,-6.0606060606060606,8.219785089176913,1
2021,55,Management of Companies and Enterprises,11-9081,Lodging Managers,500.0,47.51,98830.0,45.55,94750.0,47040.0,158700.0,-19.35483870967742,1.1669566997645613,1
2022,55,Management of Companies and Enterprises,11-9081,Lodging Managers,790.0,43.08,89600.0,41.16,85620.0,39300.0,142910.0,57.99999999999999,-9.339269452595365,0
2023,55,Management of Companies and Enterprises,11-9081,Lodging Managers,450.0,41.71,86750.0,37.83,78690.0,39190.0,136410.0,-43.037974683544306,-3.180803571428571,1
2024,55,Management of Companies and Enterprises,11-9081,Lodging Managers,740.0,59.65,124080.0,58.14,120930.0,52350.0,204100.0,64.44444444444444,43.03170028818444,0
2015,55,Management of Companies and Enterprises,11-9111,Medical and Health Services Managers,10520.0,58.55,121790.0,51.6,107330.0,60270.0,,,,
2016,55,Management of Companies and Enterprises,11-9111,Medical and Health Services Managers,11040.0,61.06,127000.0,53.44,111150.0,62410.0,,4.942965779467681,4.277855324739305,0
2017,55,Management of Companies and Enterprises,11-9111,Medical and Health Services Managers,10360.0,62.85,130720.0,54.91,114220.0,65960.0,,-6.159420289855073,2.9291338582677167,1
2018,55,Management of Companies and Enterprises,11-9111,Medical and Health Services Managers,11690.0,64.44,134030.0,55.36,115160.0,67150.0,,12.837837837837837,2.5321297429620566,0
2019,55,Management of Companies and Enterprises,11-9111,Medical and Health Services Managers,12430.0,66.81,138960.0,57.22,119020.0,68160.0,,6.330196749358426,3.6782809818697304,0
2020,55,Management of Companies and Enterprises,11-9111,Medical and Health Services Managers,11800.0,70.52,146690.0,60.05,124890.0,71150.0,,-5.068382944489139,5.5627518710420265,1
2021,55,Management of Companies and Enterprises,11-9111,Medical and Health Services Managers,13390.0,74.97,155940.0,63.01,131060.0,77500.0,,13.474576271186441,6.305814983979821,0
2022,55,Management of Companies and Enterprises,11-9111,Medical and Health Services Managers,17540.0,75.35,156740.0,61.51,127940.0,81380.0,,30.9932785660941,0.5130178273695011,0
2023,55,Management of Companies and Enterprises,11-9111,Medical and Health Services Managers,17230.0,80.9,168270.0,66.65,138620.0,83200.0,,-1.767388825541619,7.356131172642592,0
2024,55,Management of Companies and Enterprises,11-9111,Medical and Health Services Managers,17930.0,86.02,178920.0,73.08,152000.0,85390.0,,4.062681369704005,6.329113924050633,0
2015,55,Management of Companies and Enterprises,11-9121,Natural Sciences Managers,3430.0,84.17,175080.0,77.02,160200.0,84400.0,,,,
2016,55,Management of Companies and Enterprises,11-9121,Natural Sciences Managers,3350.0,85.93,178740.0,78.14,162530.0,88670.0,,-2.3323615160349855,2.0904729266620974,1
2017,55,Management of Companies and Enterprises,11-9121,Natural Sciences Managers,2810.0,78.63,163550.0,68.21,141880.0,79510.0,,-16.119402985074625,-8.49837753161016,1
2018,55,Management of Companies and Enterprises,11-9121,Natural Sciences Managers,2860.0,81.24,168980.0,72.89,151610.0,79820.0,,1.7793594306049825,3.3200856007337207,0
2019,55,Management of Companies and Enterprises,11-9121,Natural Sciences Managers,2920.0,81.8,170140.0,73.79,153480.0,85040.0,,2.097902097902098,0.6864717718073144,0
2020,55,Management of Companies and Enterprises,11-9121,Natural Sciences Managers,3640.0,86.18,179260.0,80.1,166600.0,93370.0,,24.65753424657534,5.360291524626778,0
2021,55,Management of Companies and Enterprises,11-9121,Natural Sciences Managers,4410.0,89.74,186660.0,80.22,166850.0,100550.0,,21.153846153846153,4.12808211536316,0
2022,55,Management of Companies and Enterprises,11-9121,Natural Sciences Managers,4260.0,87.31,181610.0,82.11,170800.0,93050.0,,-3.4013605442176873,-2.705453766205936,1
2023,55,Management of Companies and Enterprises,11-9121,Natural Sciences Managers,4100.0,95.04,197690.0,85.92,178720.0,105670.0,,-3.755868544600939,8.854137987996255,1
2024,55,Management of Companies and Enterprises,11-9121,Natural Sciences Managers,4340.0,91.29,189890.0,85.72,178300.0,81320.0,,5.853658536585367,-3.945571349081896,0
2015,55,Management of Companies and Enterprises,11-9141,"Property, Real Estate, and Community Association Managers",6220.0,48.85,101610.0,41.32,85940.0,42110.0,185960.0,,,
2016,55,Management of Companies and Enterprises,11-9141,"Property, Real Estate, and Community Association Managers",5930.0,50.8,105660.0,42.88,89190.0,42460.0,191590.0,-4.662379421221865,3.985828166519043,1
2017,55,Management of Companies and Enterprises,11-9141,"Property, Real Estate, and Community Association Managers",5700.0,53.1,110450.0,44.94,93480.0,42350.0,200560.0,-3.87858347386172,4.533409047889457,1
2018,55,Management of Companies and Enterprises,11-9141,"Property, Real Estate, and Community Association Managers",5780.0,50.86,105790.0,42.68,88770.0,39160.0,197380.0,1.4035087719298245,-4.219103666817565,0
2019,55,Management of Companies and Enterprises,11-9141,"Property, Real Estate, and Community Association Managers",6050.0,51.31,106730.0,42.57,88550.0,40420.0,199840.0,4.671280276816609,0.8885527932696853,0
2020,55,Management of Companies and Enterprises,11-9141,"Property, Real Estate, and Community Association Managers",6370.0,53.23,110710.0,44.87,93330.0,41300.0,207100.0,5.289256198347108,3.729035884943315,0
2021,55,Management of Companies and Enterprises,11-9141,"Property, Real Estate, and Community Association Managers",6970.0,56.48,117480.0,47.23,98230.0,46530.0,207900.0,9.419152276295135,6.115075422274411,0
2022,55,Management of Companies and Enterprises,11-9141,"Property, Real Estate, and Community Association Managers",7680.0,61.43,127770.0,50.77,105600.0,49070.0,220870.0,10.186513629842182,8.758937691521961,0
2023,55,Management of Companies and Enterprises,11-9141,"Property, Real Estate, and Community Association Managers",8850.0,57.36,119300.0,48.35,100570.0,49480.0,212970.0,15.234375,-6.629099162557721,0
2024,55,Management of Companies and Enterprises,11-9141,"Property, Real Estate, and Community Association Managers",9610.0,59.13,122980.0,50.97,106030.0,53410.0,213150.0,8.587570621468926,3.08466051969824,0
2015,55,Management of Companies and Enterprises,11-9151,Social and Community Service Managers,4300.0,34.31,71370.0,31.31,65130.0,40980.0,112460.0,,,
2016,55,Management of Companies and Enterprises,11-9151,Social and Community Service Managers,4830.0,36.24,75370.0,32.15,66860.0,41380.0,122470.0,12.325581395348838,5.604595768530195,0
2017,55,Management of Companies and Enterprises,11-9151,Social and Community Service Managers,4940.0,37.19,77350.0,33.54,69760.0,42280.0,121930.0,2.2774327122153206,2.6270399363141834,0
2018,55,Management of Companies and Enterprises,11-9151,Social and Community Service Managers,4680.0,38.1,79250.0,34.48,71720.0,43530.0,123750.0,-5.263157894736842,2.4563671622495153,1
2019,55,Management of Companies and Enterprises,11-9151,Social and Community Service Managers,4630.0,37.08,77120.0,34.27,71280.0,43000.0,120000.0,-1.0683760683760684,-2.6876971608832805,0
2020,55,Management of Companies and Enterprises,11-9151,Social and Community Service Managers,4350.0,37.83,78690.0,35.02,72840.0,44000.0,122870.0,-6.047516198704104,2.0357883817427385,1
2021,55,Management of Companies and Enterprises,11-9151,Social and Community Service Managers,5100.0,42.38,88150.0,36.92,76790.0,48060.0,159520.0,17.24137931034483,12.021857923497267,0
2022,55,Management of Companies and Enterprises,11-9151,Social and Community Service Managers,5620.0,42.71,88840.0,39.31,81770.0,52250.0,142100.0,10.196078431372548,0.7827566647759502,0
2023,55,Management of Companies and Enterprises,11-9151,Social and Community Service Managers,5110.0,45.31,94240.0,41.32,85940.0,50100.0,148930.0,-9.07473309608541,6.078343088698785,1
2024,55,Management of Companies and Enterprises,11-9151,Social and Community Service Managers,5850.0,46.4,96510.0,41.55,86420.0,56580.0,153710.0,14.481409001956946,2.4087436332767402,0
2015,55,Management of Companies and Enterprises,11-9161,Emergency Management Directors,170.0,49.03,101980.0,44.03,91580.0,56180.0,157660.0,,,
2016,55,Management of Companies and Enterprises,11-9161,Emergency Management Directors,170.0,51.73,107590.0,47.9,99640.0,57930.0,163110.0,0.0,5.501078642871151,0
2017,55,Management of Companies and Enterprises,11-9161,Emergency Management Directors,190.0,52.67,109550.0,49.77,103520.0,65910.0,159840.0,11.76470588235294,1.8217306441119063,0
2018,55,Management of Companies and Enterprises,11-9161,Emergency Management Directors,230.0,56.93,118410.0,58.0,120630.0,66910.0,163480.0,21.052631578947366,8.087631218621635,0
2019,55,Management of Companies and Enterprises,11-9161,Emergency Management Directors,240.0,56.87,118300.0,56.87,118290.0,67460.0,168180.0,4.3478260869565215,-0.09289755932775948,0
2020,55,Management of Companies and Enterprises,11-9161,Emergency Management Directors,230.0,58.25,121170.0,57.87,120360.0,64680.0,175360.0,-4.166666666666666,2.42603550295858,1
2021,55,Management of Companies and Enterprises,11-9161,Emergency Management Directors,190.0,54.29,112920.0,49.24,102420.0,71420.0,167550.0,-17.391304347826086,-6.808615994057936,1
2022,55,Management of Companies and Enterprises,11-9161,Emergency Management Directors,230.0,65.87,137020.0,59.6,123980.0,70370.0,,21.052631578947366,21.34254339355296,0
2023,55,Management of Companies and Enterprises,11-9161,Emergency Management Directors,260.0,,,,,,,13.043478260869565,,0
2024,55,Management of Companies and Enterprises,11-9161,Emergency Management Directors,280.0,69.64,144860.0,63.5,132070.0,74710.0,216850.0,7.6923076923076925,,0
2023,55,Management of Companies and Enterprises,11-9171,Funeral Home Managers,50.0,,,,,,,,,
2021,55,Management of Companies and Enterprises,11-9179,"Personal Service Managers, All Other",180.0,28.95,60210.0,28.3,58860.0,30360.0,76600.0,,,
2022,55,Management of Companies and Enterprises,11-9179,"Personal Service Managers, All Other",120.0,35.73,74320.0,31.45,65420.0,54600.0,98090.0,-33.33333333333333,23.43464540773958,1
2023,55,Management of Companies and Enterprises,11-9179,"Personal Service Managers, All Other",180.0,40.48,84200.0,34.71,72200.0,58040.0,112320.0,50.0,13.293864370290635,0
2024,55,Management of Companies and Enterprises,11-9179,"Personal Service Managers, All Other",270.0,44.52,92590.0,38.44,79950.0,26680.0,153950.0,50.0,9.964370546318289,0
2019,55,Management of Companies and Enterprises,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",39510.0,66.22,137740.0,60.74,126340.0,68170.0,,,,
2020,55,Management of Companies and Enterprises,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",37970.0,68.0,141440.0,62.52,130050.0,69360.0,,-3.8977474057200707,2.686220415275156,1
2015,55,Management of Companies and Enterprises,11-9199,"Managers, All Other",37570.0,62.29,129560.0,57.08,118720.0,66890.0,,,,
2016,55,Management of Companies and Enterprises,11-9199,"Managers, All Other",36950.0,63.75,132590.0,58.02,120680.0,67210.0,,-1.6502528613255258,2.338684779252856,0
2017,55,Management of Companies and Enterprises,11-9199,"Managers, All Other",35830.0,63.68,132460.0,58.16,120970.0,67700.0,207420.0,-3.031123139377537,-0.09804660984991326,1
2018,55,Management of Companies and Enterprises,11-9199,"Managers, All Other",38880.0,64.41,133960.0,58.94,122590.0,67480.0,,8.512419759977673,1.132417333534652,0
2021,55,Management of Companies and Enterprises,11-9199,"Managers, All Other",38910.0,71.82,149390.0,63.3,131670.0,77770.0,,0.07716049382716049,11.518363690653926,0
2022,55,Management of Companies and Enterprises,11-9199,"Managers, All Other",43380.0,75.57,157180.0,65.32,135860.0,81000.0,,11.48804934464148,5.214539125778164,0
2023,55,Management of Companies and Enterprises,11-9199,"Managers, All Other",49000.0,81.75,170030.0,76.05,158190.0,87340.0,,12.955278930382667,8.175340374093395,0
2024,55,Management of Companies and Enterprises,11-9199,"Managers, All Other",50980.0,88.28,183630.0,78.77,163830.0,91780.0,,4.040816326530612,7.998588484385108,0
2018,55,Management of Companies and Enterprises,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",40.0,52.41,109010.0,39.49,82140.0,66080.0,,,,
2019,55,Management of Companies and Enterprises,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",30.0,54.92,114240.0,39.35,81860.0,67470.0,,-25.0,4.797724979359692,1
